회원사,연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
한국수력원자력(주),양수,청평양수#1,200.0,2023-10-18,17:00,2023-10-18,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#1,200.0,2023-10-25,14:00,2023-10-25,17:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#1,200.0,2023-12-28,9:00,2023-12-28,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-02-14,18:00,2023-02-14,22:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-03-03,9:00,2023-03-04,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-03-23,14:00,2023-03-23,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-04-04,14:00,2023-04-04,16:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-05-12,9:00,2023-05-12,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-05-23,9:00,2023-05-23,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-09-07,8:00,2023-09-07,10:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-09-22,0:00,2023-09-24,0:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-09-25,13:00,2023-09-25,16:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-10-16,15:00,2023-10-16,17:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-10-19,13:00,2023-10-19,14:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-10-19,17:00,2023-10-19,18:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-10-25,14:00,2023-10-25,17:00,경기,경기도 가평군
한국수력원자력(주),양수,청평양수#2,200.0,2023-12-01,9:00,2023-12-02,18:00,경기,경기도 가평군
한국수력원자력(주),수력,춘천#1,31.1,2023-05-09,9:00,2023-05-13,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#1,31.1,2023-05-22,9:00,2023-05-25,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#1,31.1,2023-10-25,9:00,2023-10-27,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#1,31.1,2023-11-20,9:00,2023-11-20,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#1,31.1,2023-12-15,9:00,2023-12-15,22:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#1,31.1,2023-12-18,9:00,2023-12-18,22:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#2,31.1,2023-05-16,14:00,2023-05-19,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#2,31.1,2023-10-24,9:00,2023-10-24,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#2,31.1,2023-11-20,9:00,2023-11-20,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#2,31.1,2023-12-15,9:00,2023-12-15,22:00,강원,강원도 춘천시
한국수력원자력(주),수력,춘천#2,31.1,2023-12-18,9:00,2023-12-18,22:00,강원,강원도 춘천시
춘천에너지(주),LNG,춘천GT#1,287.8,2023-10-01,0:00,2023-11-27,0:00,강원,강원도 춘천시
춘천에너지(주),LNG,춘천GT#1,287.8,2023-12-01,20:00,2023-12-04,6:00,강원,강원도 춘천시
춘천에너지(주),LNG,춘천GT#1,287.8,2023-12-14,0:00,2023-12-18,0:00,강원,강원도 춘천시
춘천에너지(주),LNG,춘천ST#1,143.4,2023-10-01,0:00,2023-11-27,0:00,강원,강원도 춘천시
춘천에너지(주),LNG,춘천ST#1,143.4,2023-12-01,20:00,2023-12-04,6:00,강원,강원도 춘천시
춘천에너지(주),LNG,춘천ST#1,143.4,2023-12-14,0:00,2023-12-18,0:00,강원,강원도 춘천시
한국수자원공사,수력,충주#1,100.0,2023-02-20,9:00,2023-02-24,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-03-08,9:00,2023-03-08,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-03-22,9:00,2023-03-22,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-04-12,9:00,2023-04-12,14:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-06-05,9:00,2023-06-19,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-06-21,11:00,2023-06-21,16:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-06-22,10:00,2023-06-22,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-06-23,10:00,2023-06-23,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-08-21,9:00,2023-08-21,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-09-13,9:00,2023-09-13,14:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-11-06,9:00,2023-11-06,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#1,100.0,2023-11-20,9:00,2023-11-29,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-02-20,9:00,2023-02-24,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-03-08,9:00,2023-03-08,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-03-22,9:00,2023-03-22,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-04-12,9:00,2023-04-12,14:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-06-21,11:00,2023-06-21,16:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-06-22,10:00,2023-06-22,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-06-23,10:00,2023-06-23,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-07-04,9:00,2023-07-05,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-08-21,9:00,2023-08-21,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-09-13,9:00,2023-09-13,14:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-10-05,13:00,2023-10-05,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#2,100.0,2023-11-06,9:00,2023-11-06,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2022-11-17,18:00,2023-01-11,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-01-31,13:00,2023-01-31,17:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-02-24,13:00,2023-02-24,17:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-03-08,9:00,2023-03-14,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-03-15,9:00,2023-03-17,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-03-23,9:00,2023-03-23,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-04-12,14:00,2023-04-12,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-06-21,11:00,2023-06-21,16:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-06-22,10:00,2023-06-22,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-06-23,10:00,2023-06-23,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-09-13,14:00,2023-09-13,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-10-05,11:00,2023-10-05,12:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-10-05,13:00,2023-10-05,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-10-23,9:00,2023-10-25,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#3,100.0,2023-11-06,9:00,2023-11-06,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2022-11-17,18:00,2023-01-11,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-02-24,13:00,2023-02-24,17:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-03-23,9:00,2023-03-23,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-04-12,14:00,2023-04-12,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-05-29,0:00,2023-06-12,23:59,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-06-21,11:00,2023-06-21,16:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-06-22,10:00,2023-06-22,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-06-23,10:00,2023-06-23,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-09-13,14:00,2023-09-13,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-10-05,13:00,2023-10-05,15:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-10-16,9:00,2023-10-30,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#4,100.0,2023-11-06,9:00,2023-11-06,18:00,충북,충청북도 충주시
한국수자원공사,수력,충주#5,10.0,2022-10-12,11:00,2023-01-18,14:00,충북,충청북도 충주시
한국수자원공사,수력,충주#6,10.0,2022-10-12,11:00,2023-01-18,14:00,충북,충청북도 충주시
한국수력원자력(주),수력,칠보#1,14.4,2023-03-08,14:00,2023-03-08,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#1,14.4,2023-06-25,0:00,2023-07-02,0:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#1,14.4,2023-10-11,9:00,2023-11-08,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#1,14.4,2023-12-01,10:00,2023-12-01,12:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#2,14.6,2023-03-08,14:00,2023-03-08,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#2,14.6,2023-06-25,0:00,2023-07-02,0:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#2,14.6,2023-10-25,9:00,2023-10-27,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#2,14.6,2023-12-01,10:00,2023-12-01,12:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#3,6.0,2023-03-06,9:00,2023-03-17,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#3,6.0,2023-04-11,9:00,2023-04-12,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#3,6.0,2023-06-25,0:00,2023-07-02,0:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#3,6.0,2023-11-20,9:00,2023-11-22,18:00,전북,전라북도 정읍시
한국수력원자력(주),수력,칠보#3,6.0,2023-12-01,10:00,2023-12-01,12:00,전북,전라북도 정읍시
한국서부발전(주),Coal,태안#1,500.0,2023-03-04,0:00,2023-05-13,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#10,1050.0,2023-03-04,0:00,2023-05-20,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#10,1050.0,2023-09-16,6:00,2023-09-17,6:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#2,500.0,2023-02-01,0:00,2023-02-12,23:59,충남,충청남도 태안군
한국서부발전(주),Coal,태안#2,500.0,2023-02-20,0:00,2023-03-06,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#2,500.0,2023-03-18,0:00,2023-03-20,4:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#2,500.0,2023-03-27,8:00,2023-03-27,18:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#3,500.0,2023-03-04,0:00,2023-03-06,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#3,500.0,2023-03-25,0:00,2023-03-27,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#3,500.0,2023-07-22,0:00,2023-07-23,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#3,500.0,2023-11-06,0:00,2023-11-25,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#4,500.0,2023-02-10,12:00,2023-02-27,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#4,500.0,2023-03-04,0:00,2023-03-06,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#4,500.0,2023-03-11,0:00,2023-03-13,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#4,500.0,2023-03-18,0:00,2023-03-27,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#4,500.0,2023-09-04,0:00,2023-11-01,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#4,500.0,2023-11-19,0:00,2023-11-19,18:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#5,500.0,2023-01-02,0:00,2023-03-06,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#5,500.0,2023-03-11,0:00,2023-03-13,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#5,500.0,2023-03-18,0:00,2023-03-27,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#5,500.0,2023-04-24,0:00,2023-05-01,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#5,500.0,2023-07-08,0:00,2023-07-10,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#5,500.0,2023-09-18,0:00,2023-11-11,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#6,500.0,2022-12-24,0:00,2023-04-01,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#6,500.0,2023-04-12,0:00,2023-04-19,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#6,500.0,2023-05-31,0:00,2023-06-04,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#6,500.0,2023-08-12,0:00,2023-08-16,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#6,500.0,2023-10-16,0:00,2023-11-22,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#7,500.0,2023-03-04,0:00,2023-03-06,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#7,500.0,2023-03-25,0:00,2023-03-27,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#7,500.0,2023-05-03,0:00,2023-05-25,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#7,500.0,2023-06-22,0:00,2023-06-26,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#7,500.0,2023-12-01,6:00,2023-12-02,18:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#8,500.0,2023-01-27,0:00,2023-01-30,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#8,500.0,2023-03-03,0:00,2023-06-15,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#9,1050.0,2023-05-28,0:00,2023-06-04,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#9,1050.0,2023-08-12,0:00,2023-08-21,0:00,충남,충청남도 태안군
한국서부발전(주),Coal,태안#9,1050.0,2023-09-11,0:00,2023-11-06,0:00,충남,충청남도 태안군
한국서부발전(주),IGCC,태안IGCC GT#1,210.6,2023-01-10,0:00,2023-07-11,0:00,,
한국서부발전(주),IGCC,태안IGCC ST#1,135.7,2023-01-10,0:00,2023-07-11,0:00,,
한국지역난방공사,LNG,파주GT#1,163.4,2023-02-18,0:00,2023-02-20,6:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-03-26,0:00,2023-03-27,4:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-05-21,0:00,2023-06-13,23:59,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-08-13,0:00,2023-08-14,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-09-02,0:00,2023-09-03,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-10-15,10:00,2023-10-15,15:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-10-22,5:00,2023-10-22,15:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-10-29,0:00,2023-10-30,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#1,163.4,2023-11-05,0:00,2023-11-06,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-05-21,0:00,2023-06-13,23:59,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-08-13,0:00,2023-08-14,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-08-27,0:00,2023-08-27,13:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-09-02,0:00,2023-09-03,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-09-24,0:00,2023-09-24,18:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-10-15,10:00,2023-10-15,15:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-10-22,5:00,2023-10-22,15:00,경기,경기도 파주시
한국지역난방공사,LNG,파주GT#2,163.4,2023-10-29,0:00,2023-10-30,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주ST#1,188.7,2023-05-21,0:00,2023-06-13,23:59,경기,경기도 파주시
한국지역난방공사,LNG,파주ST#1,188.7,2023-08-13,0:00,2023-08-14,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주ST#1,188.7,2023-09-02,0:00,2023-09-03,0:00,경기,경기도 파주시
한국지역난방공사,LNG,파주ST#1,188.7,2023-10-15,10:00,2023-10-15,15:00,경기,경기도 파주시
한국지역난방공사,LNG,파주ST#1,188.7,2023-10-22,5:00,2023-10-22,15:00,경기,경기도 파주시
한국지역난방공사,LNG,파주ST#1,188.7,2023-10-29,0:00,2023-10-30,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#1,275.5,2023-01-21,0:00,2023-01-30,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#1,275.5,2023-06-03,0:00,2023-06-05,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#1,275.5,2023-09-30,0:00,2023-10-02,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#2,275.5,2023-01-21,0:00,2023-01-30,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#2,275.5,2023-06-03,0:00,2023-06-05,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#2,275.5,2023-09-30,0:00,2023-10-02,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#2,275.5,2023-12-06,0:00,2023-12-10,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#3,275.5,2023-01-06,0:00,2023-01-09,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#3,275.5,2023-01-21,1:00,2023-01-30,1:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#3,275.5,2023-04-15,8:00,2023-04-15,18:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#3,275.5,2023-06-17,0:00,2023-06-19,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#3,275.5,2023-09-25,0:00,2023-10-12,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#3,275.5,2023-12-07,0:00,2023-12-29,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#4,275.5,2023-01-06,0:00,2023-01-09,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#4,275.5,2023-01-21,1:00,2023-01-30,1:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#4,275.5,2023-06-17,0:00,2023-06-19,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산GT#4,275.5,2023-09-25,0:00,2023-10-17,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#1,296.6,2023-01-21,0:00,2023-01-30,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#1,296.6,2023-06-03,0:00,2023-06-05,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#1,296.6,2023-09-30,0:00,2023-10-02,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#2,296.6,2023-01-06,0:00,2023-01-09,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#2,296.6,2023-01-21,1:00,2023-01-30,1:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#2,296.6,2023-06-17,0:00,2023-06-19,0:00,경기,경기도 파주시
파주에너지서비스 주식회사,LNG,파주문산ST#2,296.6,2023-09-25,0:00,2023-10-12,0:00,경기,경기도 파주시
한국지역난방공사,LNG,판교GT#1,77.9,2022-12-25,0:00,2022-12-25,18:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-04-08,9:00,2023-04-08,16:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-05-22,0:00,2023-06-30,0:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-08-19,7:00,2023-08-19,18:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-09-17,14:00,2023-09-17,22:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-09-22,10:00,2023-09-22,18:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-10-21,8:00,2023-10-21,19:00,경기,경기도 성남시
한국지역난방공사,LNG,판교GT#1,77.9,2023-11-10,0:00,2023-11-12,20:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2022-12-25,0:00,2022-12-25,18:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-04-08,9:00,2023-04-08,16:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-05-22,0:00,2023-06-30,0:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-08-19,7:00,2023-08-19,18:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-09-17,14:00,2023-09-17,22:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-09-22,10:00,2023-09-22,18:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-10-21,8:00,2023-10-21,19:00,경기,경기도 성남시
한국지역난방공사,LNG,판교ST#1,68.5,2023-11-10,0:00,2023-11-12,20:00,경기,경기도 성남시
한국수력원자력(주),수력,팔당#1,30.0,2023-01-28,9:00,2023-01-28,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#1,30.0,2023-02-18,8:00,2023-02-18,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#1,30.0,2023-03-09,10:00,2023-03-09,20:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#1,30.0,2023-03-10,9:00,2023-03-10,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#1,30.0,2023-03-17,9:00,2023-04-13,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#1,30.0,2023-05-11,9:00,2023-05-13,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#1,30.0,2023-10-13,9:00,2024-03-17,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-01-28,9:00,2023-01-28,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-02-18,8:00,2023-02-18,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-03-09,10:00,2023-03-09,13:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-03-10,9:00,2023-03-10,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-04-13,9:00,2023-05-20,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-10-13,9:00,2023-10-14,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#2,30.0,2023-12-04,9:00,2023-12-05,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#3,30.0,2022-10-18,9:00,2023-03-16,23:59,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#3,30.0,2023-10-11,9:00,2023-10-12,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#3,30.0,2023-12-04,9:00,2023-12-05,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#4,30.0,2023-03-02,9:00,2023-03-04,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#4,30.0,2023-03-08,9:00,2023-03-08,20:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#4,30.0,2023-03-09,10:00,2023-03-09,13:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#4,30.0,2023-05-22,9:00,2023-06-03,0:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#4,30.0,2023-10-11,9:00,2023-10-12,18:00,경기,경기도 남양주시
한국수력원자력(주),수력,팔당#4,30.0,2023-12-04,9:00,2023-12-05,0:00,경기,경기도 남양주시
한국서부발전(주),LNG,평택#1,350.0,2023-03-13,0:00,2023-04-22,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#1,350.0,2023-10-20,0:00,2023-10-24,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#2,350.0,2023-05-15,8:00,2023-05-16,8:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#3,350.0,2023-01-20,0:00,2023-01-23,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#3,350.0,2023-06-13,0:00,2023-06-17,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#3,350.0,2023-12-16,0:00,2023-12-20,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#3,350.0,2023-12-22,12:00,2023-12-30,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#4,350.0,2022-12-23,19:00,2022-12-26,19:00,경기,경기도 평택시
한국서부발전(주),LNG,평택#4,350.0,2023-10-16,0:00,2023-11-09,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택GT#5,286.3,2023-05-17,0:00,2023-06-07,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택GT#5,286.3,2023-08-27,0:00,2023-08-28,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택GT#5,286.3,2023-09-28,0:00,2023-10-19,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택GT#6,286.3,2023-05-17,0:00,2023-06-07,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택GT#6,286.3,2023-08-27,0:00,2023-08-28,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택GT#6,286.3,2023-09-28,0:00,2023-10-19,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택ST#2,295.9,2023-05-17,0:00,2023-06-07,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택ST#2,295.9,2023-08-27,0:00,2023-08-28,0:00,경기,경기도 평택시
한국서부발전(주),LNG,평택ST#2,295.9,2023-09-28,0:00,2023-10-19,0:00,경기,경기도 평택시
포스코에너지(주),LNG,포스코GT#10,100.0,2023-02-04,8:00,2023-02-05,0:00,인천,인천광역시 서구
